"totalAcc","totalPert","totalAccNorm","totalPertNorm","pPert","pAcc","pORA","pComb","pPert.fdr","pAcc.fdr","pORA.fdr","pComb.fdr"
"path:hsa04130",1.83524417397956,14.94764162841,-0.424301129040153,-0.102704058679037,0.930348258706468,0.621890547263682,0.00317788932549786,0.0201746694222637,0.930348258706468,0.743324796137655,0.039765708696391,0.0342649147330511
"path:hsa04979",0,22.3756148276825,-0.47639058019584,3.70826103182558,0.00497512437810945,0.213930348258706,0.600063677070202,0.0203425300622598,0.0140089028541503,0.313144422813469,0.690552309610798,0.0342779640419181
"path:hsa05320",0.0508634772524745,16.7972216946701,-0.874515491236783,2.80313661892222,0.0199004975124378,0.323383084577114,0.151691317240136,0.020536191431557,0.0310854486690634,0.447420432086145,0.277888295448317,0.0343013694811913
"path:hsa04913",18.3295837650185,37.2331843369789,6.47990333436253,6.58690221376317,0.00497512437810945,0.00497512437810945,0.611645717199495,0.0206769937526807,0.0140089028541503,0.0324185523992939,0.694472741403593,0.0343013694811913
"path:hsa05213",19.903782248424,59.2725881054363,0.0192797585473077,1.24200925814809,0.144278606965174,0.990049751243781,0.0218039570001591,0.0212711717577845,0.161652470631138,0.999950248756219,0.0926922997927901,0.0344119858728624
"path:hsa04110",153.463022856123,202.495870100322,5.25790472312463,5.94572154934329,0.00497512437810945,0.00497512437810945,0.637774898788137,0.021427570100354,0.0140089028541503,0.0324185523992939,0.706819967699055,0.0344119858728624
"path:hsa04530",43.4920480317268,90.9212607218331,2.85807043340676,4.17128982818172,0.00497512437810945,0.0199004975124378,0.638840504341563,0.0214580657158949,0.0140089028541503,0.060907583295643,0.706819967699055,0.0344119858728624
"path:hsa05032",16.8518902128759,41.7218531365266,4.73609181997839,6.97745268847329,0.00497512437810945,0.00497512437810945,0.638930829464241,0.021460650243308,0.0140089028541503,0.0324185523992939,0.706819967699055,0.0344119858728624
"path:hsa05168",66.3071268801276,200.893903423691,3.7207070355971,7.23230302670415,0.00497512437810945,0.0149253731343284,0.641974099102811,0.0215476920886148,0.0140089028541503,0.0478559583037195,0.706819967699055,0.0344119858728624
"path:hsa05144",1.15189274203902,39.9230667567485,1.3236115956579,8.10175554830285,0.00497512437810945,0.0945273631840796,0.656316234880923,0.0219569370239824,0.0140089028541503,0.164607994510208,0.718979593990157,0.034805811282461
"path:hsa04060",13.8938372296638,62.6931492027981,4.41014512983422,7.27833262186327,0.00497512437810945,0.00995024875621891,0.667265286829247,0.0222683107475997,0.0140089028541503,0.0401990049751244,0.720117982815722,0.0350398419116642
"path:hsa04066",58.0930471644632,101.064658715544,4.8733589366269,5.48800017722721,0.00497512437810945,0.00497512437810945,0.676573642445637,0.0225323220955672,0.0140089028541503,0.0324185523992939,0.726566768734723,0.035196473930302
"path:hsa04960",10.5904266596583,23.1104163458456,2.70607922979266,3.07330475246759,0.00995024875621891,0.0348258706467662,0.3418713649509,0.0227352229433552,0.0199004975124378,0.081800300821474,0.462906568691281,0.0352560703614349
"path:hsa04622",33.3764837195828,78.6178023144269,2.62177706399541,4.22809962149222,0.0149253731343284,0.0248756218905473,0.251453076714505,0.0247144278121515,0.0255522388059701,0.0679037246201425,0.375457333724398,0.0380495507323771
"path:hsa05410",0,23.2924181190069,NA,5.04453366496727,0.00497512437810945,NA,0.781973721770726,0.0254792678379366,0.0140089028541503,NA,0.827786069536005,0.0389468808379888
"path:hsa05014",12.5296700819527,43.0295366468654,0.535412479884256,2.31772012835058,0.0398009950248756,0.552238805970149,0.099216325442422,0.0258034161235344,0.0513097164778517,0.692871048484287,0.214150088578693,0.0391626315633785
"path:hsa04216",15.944682798464,43.6396161715208,5.44678839398996,6.99791331470118,0.00497512437810945,0.00995024875621891,0.816828983038291,0.0264377487264865,0.0140089028541503,0.0401990049751244,0.847946277630226,0.0398428044187895
"path:hsa04972",17.1357501858635,42.538444107738,5.42111115665894,5.03195752683967,0.00995024875621891,0.00995024875621891,0.44263488641223,0.0282985413116326,0.0199004975124378,0.0401990049751244,0.564294767472901,0.0423488660188069
"path:hsa04061",13.4678130352604,38.5216353196836,8.62146617025483,10.7766158429335,0.00497512437810945,0.00497512437810945,0.905648803692195,0.0288474312453717,0.0140089028541503,0.0324185523992939,0.918285763743714,0.0428704881007608
"path:hsa03018",0.38844177330066,39.1052830285588,-0.601131709225889,2.10906983851532,0.0298507462686567,0.562189054726368,0.159659190206923,0.0302459286685968,0.0420267085624509,0.696700546348014,0.285292651353353,0.0446388188626187
"path:hsa04929",0,18.6574593901343,NA,1.20799290531366,0.17910447761194,NA,0.0279177926686461,0.0314926553509135,0.198592529580079,NA,0.101434646696081,0.0461604674321609
"path:hsa04630",28.0621156609904,69.3667473383281,2.20621767161582,3.72918677417851,0.0149253731343284,0.0398009950248756,0.349864370229938,0.0326622009768998,0.0255522388059701,0.0903348426407289,0.470805140185966,0.0475490544833779
"path:hsa04917",25.361814286179,58.0693082081668,0.0430441394258251,1.11771826411844,0.213930348258706,0.970149253731343,0.0248809839329563,0.0331916681763819,0.234774843730068,0.984774619365484,0.093599936413195,0.0479933580388225
"path:hsa05034",53.2115229087762,112.880030107214,2.48905126855792,4.37018658359116,0.00995024875621891,0.0298507462686567,0.546127276393318,0.03377327671406,0.0199004975124378,0.0726488041719115,0.654152451943645,0.0485065853477103
"path:hsa04922",43.0254629825681,96.3991071828881,4.32994138175589,5.66558919309667,0.00995024875621891,0.0149253731343284,0.580351723879568,0.0355387684895296,0.0199004975124378,0.0478559583037195,0.683873923274302,0.0505406481453747
"path:hsa04012",17.2875301312923,48.917817354164,-0.04836734390653,0.856116118474517,0.253731343283582,0.970149253731343,0.0229604779303242,0.0358021782571822,0.272856821420536,0.984774619365484,0.0926922997927901,0.0505406481453747
"path:hsa04330",34.2552694350941,53.8617586991658,4.66972790711545,4.72538707699891,0.00995024875621891,0.00995024875621891,0.588683059548709,0.0359654601202551,0.0199004975124378,0.0401990049751244,0.689961865492573,0.0505406481453747
"path:hsa05020",16.3424018167693,26.5844774035772,2.61523665715626,2.76073787308784,0.0248756218905473,0.0248756218905473,0.236793666276414,0.0361342017114127,0.0374886132716698,0.0679037246201425,0.360986148589219,0.0505406481453747
"path:hsa04726",35.2128308473873,73.1984371251699,1.1471171626148,2.36873540325542,0.0398009950248756,0.124378109452736,0.149366024795998,0.0364139138143262,0.0513097164778517,0.204263236662217,0.275947401741758,0.0506011529627649
"path:hsa04976",18.3295837650185,40.1847240221644,7.48288226004141,7.29689864661416,0.00995024875621891,0.00995024875621891,0.605025188695699,0.0367990341606314,0.0199004975124378,0.0401990049751244,0.690552309610798,0.050806408454033
"path:hsa04213",32.3265412120877,59.0154157654954,2.4448161149256,3.18916013063683,0.0298507462686567,0.0298507462686567,0.204280440518266,0.0371961567994615,0.0420267085624509,0.0726488041719115,0.334835609270541,0.0510254971479793
"path:hsa04724",18.7130699114022,45.8845013768751,5.11001479918069,5.75391879754513,0.00995024875621891,0.00497512437810945,0.631458959548345,0.0381381108907315,0.0199004975124378,0.0324185523992939,0.706819967699055,0.0519844314052009
"path:hsa05321",104.379309707889,130.29341177928,2.13413322561134,2.37457865947322,0.0298507462686567,0.0348258706467662,0.21471756257636,0.0387772048180441,0.0420267085624509,0.081800300821474,0.345463065799188,0.0525210242472242
"path:hsa04940",0.0508634772524745,16.2914452309533,-0.508959943540787,3.06177019905581,0.0248756218905473,0.73134328358209,0.270480466767063,0.0403797892898369,0.0374886132716698,0.834640357534362,0.393098278368132,0.0543476409309755
"path:hsa05330",0.0508634772524745,16.7972216946701,-0.83395176758737,2.59925273513302,0.0398009950248756,0.45771144278607,0.191841036893127,0.0448579819652808,0.0513097164778517,0.596501364147007,0.319246916356501,0.059997550878563
"path:hsa04610",12.6799238964251,19.3205502544389,4.09385789227999,4.26775673196645,0.00995024875621891,0.00995024875621891,0.782219863873473,0.0455771662172832,0.0199004975124378,0.0401990049751244,0.827786069536005,0.0605808296304262
"path:hsa04360",41.2212424584632,80.9932347949935,1.50465600085552,2.28521034798158,0.0348258706467662,0.0796019900497512,0.228980575103281,0.0465030954402626,0.0460045451753578,0.142297362743803,0.359120614190758,0.0614300149642975
"path:hsa05412",1.35959246770083,19.9930037486173,0.689900466057916,3.12737388249254,0.0149253731343284,0.577114427860697,0.539456021791085,0.0468754000400367,0.0255522388059701,0.710836063584516,0.652377927404868,0.0615419362488825
"path:hsa05230",35.7482593861727,65.5125753799585,1.45745054651963,2.47804802753553,0.0298507462686567,0.0796019900497512,0.281600657572266,0.0485766241657323,0.0420267085624509,0.142297362743803,0.398629502277624,0.0629744527072585
"path:hsa04350",20.0470557570516,44.1813621359931,0.79113938033054,1.74081542307567,0.0597014925373134,0.407960199004975,0.141087831317207,0.0486586317394666,0.072181465553588,0.542157632888191,0.265147820923717,0.0629744527072585
"path:hsa05226",23.3382370040607,61.1086503314366,0.616860797426254,2.00995977866905,0.0447761194029851,0.467661691542289,0.189009197190517,0.0488493418196491,0.0563652326602283,0.605561933920143,0.316953884519482,0.0629744527072585
"path:hsa05143",0.0508634772524745,21.4513620306604,-0.929315691610359,6.52057692998098,0.00995024875621891,0.308457711442786,0.869353738231566,0.0497405533629662,0.0199004975124378,0.43269762299613,0.893636406830168,0.0637393917345795
"path:hsa05322",0,26.3121277410407,-0.902482143456024,3.3801956943228,0.0149253731343284,0.199004975124378,0.623587962151889,0.0528370553893006,0.0255522388059701,0.302248157707702,0.704363604917678,0.0673043443649424
"path:hsa01521",33.0854430631096,64.9348182081528,0.203891146386604,0.836541940888285,0.288557213930348,0.840796019900497,0.0338897552029274,0.0550321160497894,0.307220118313903,0.903408489467556,0.110268158719973,0.0696856380748812
"path:hsa04310",10.1288750945626,60.4997288722805,-0.138472946703414,2.35614787477101,0.0348258706467662,0.865671641791045,0.287152102282146,0.0560531845814575,0.0460045451753578,0.910758706467662,0.401276655753255,0.0705610676495995
"path:hsa04260",0,22.883615322119,NA,1.97237395674018,0.0497512437810945,NA,0.204280440518266,0.0568019686234342,0.0615420009777701,NA,0.334835609270541,0.0710855045930697
"path:hsa04340",46.3448498525681,59.1438220341975,2.0187631392836,1.99760815160331,0.0497512437810945,0.0447761194029851,0.236145378331836,0.0639592998143284,0.0615420009777701,0.0962210225468403,0.360986148589219,0.0795772683736411
"path:hsa04146",0,19.8130637694418,NA,3.14893145969752,0.0149253731343284,NA,0.803553377065574,0.0650446989278513,0.0255522388059701,NA,0.842185750962957,0.0804463813430607
"path:hsa04664",23.9929690408348,52.5806679051048,0.311531170788312,1.2808968068628,0.134328358208955,0.776119402985075,0.089898427883544,0.0654096745499653,0.151296150824823,0.861407249466951,0.195978572786126,0.0804463813430607
"path:hsa05231",17.4785400270334,47.7573136217125,0.591592431127415,1.77326720687478,0.0696517412935323,0.537313432835821,0.174640648251006,0.0657985264694559,0.0837386103191906,0.678358208955224,0.302156042212058,0.0804621980826489
"path:hsa05215",23.5892756284524,61.3898506750515,-0.104698541073451,1.36727245529251,0.104477611940299,0.920398009950249,0.125408117851612,0.0699005208737453,0.120855183541751,0.94857345923444,0.239815523610977,0.0849926787896675
"path:hsa04914",16.6984672229109,36.4976095839138,1.84797442774242,1.67168112499229,0.0796019900497512,0.0597014925373134,0.166902461419295,0.0706943941253857,0.0941150600588219,0.114854299928927,0.293425295075857,0.0854723183210877
"path:hsa04916",32.6575186199843,67.0653513992624,0.518864932036894,1.57612899530101,0.0845771144278607,0.606965174129353,0.159614291369144,0.0716171636695219,0.0989043851779355,0.735785358919687,0.285292651353353,0.085710216787151
"path:hsa04080",0,18.0579016191368,-0.680327270264832,3.74417278858021,0.0149253731343284,0.218905472636816,0.905648803692195,0.0716921906771029,0.0255522388059701,0.318121622105301,0.918285763743714,0.085710216787151
"path:hsa04920",21.1380915645614,43.6891111176323,2.67441844370309,3.50785013706194,0.0199004975124378,0.0248756218905473,0.810643502725239,0.0827088264549071,0.0310854486690634,0.0679037246201425,0.845551596144029,0.0979258378928746
"path:hsa04137",16.3931873178486,46.4604509368932,1.13835787546363,2.51313253620373,0.0348258706467662,0.189054726368159,0.464034205599043,0.0828251245729453,0.0460045451753578,0.289311020654304,0.588136376863904,0.0979258378928746
"path:hsa04659",38.2694386958791,84.7360069937774,0.776063388382259,1.96355080670442,0.0348258706467662,0.26865671641791,0.483471854964189,0.0856036193673565,0.0460045451753578,0.379501095919006,0.599230835743736,0.100654805190188
"path:hsa04392",5.2658396982752,10.1067189659595,1.12360951098673,1.11711381784498,0.238805970149254,0.213930348258706,0.0713202378296505,0.0863963405778294,0.258103422282527,0.313144422813469,0.163665811677204,0.100670412255676
"path:hsa04710",20.4638596443389,35.309400759747,3.40630197145013,3.65951723818191,0.0199004975124378,0.0248756218905473,0.859182909009695,0.0866669169592803,0.0310854486690634,0.0679037246201425,0.88768660741286,0.100670412255676
"path:hsa05221",15.50077085741,46.4004099778426,1.00148459521352,2.2905504228927,0.0447761194029851,0.213930348258706,0.383843179395555,0.08702816012757,0.0563652326602283,0.313144422813469,0.501064749151084,0.100670412255676
"path:hsa04672",0.375160717150907,15.351170853437,-0.916274313983123,1.84688365434387,0.054726368159204,0.333333333333333,0.322906753349688,0.0889902328829792,0.0673071424486762,0.454954954954955,0.442727498303346,0.102386612026654
"path:hsa04370",22.2061567805033,49.4267463595186,0.296457390973357,1.34326078077687,0.119402985074627,0.756218905472637,0.149366024795998,0.0896482667742753,0.135197030719419,0.848645660585959,0.275947401741758,0.102592134169492
"path:hsa04540",24.7696906498668,58.5938371600414,0.835925268607782,2.00882790862167,0.0348258706467662,0.18407960199005,0.541653233304042,0.0937617059352852,0.0460045451753578,0.283847935893054,0.652377927404868,0.106728750373144
"path:hsa03460",8.91874360597851,21.1951720424028,2.84157817759875,2.89531823518808,0.0248756218905473,0.0248756218905473,0.793743807951725,0.0972407547471339,0.0374886132716698,0.0679037246201425,0.835923430596502,0.110103288443845
"path:hsa04658",760.092414896551,797.144246062741,2.65954169146888,2.74474263165084,0.0348258706467662,0.0348258706467662,0.57969353080301,0.0989763349539255,0.0460045451753578,0.081800300821474,0.683873923274302,0.111478608842842
"path:hsa04720",31.6740264173614,53.8312063203879,0.286062056920175,0.685109199550491,0.427860696517413,0.791044776119403,0.0503320353068809,0.104188344094604,0.448834260072188,0.868429591174562,0.133809557279269,0.11673458448296
"path:hsa03320",0.0356094198355564,6.20734800475666,-0.50968764595998,3.05395540992771,0.0248756218905473,0.791044776119403,0.996996026529378,0.116486721410774,0.0374886132716698,0.868429591174562,0.998512138893118,0.129834158239092
"path:hsa04215",15.6556024202695,25.2676844295492,0.685248890317871,0.616541292154754,0.557213930348259,0.522388059701492,0.0531886585690548,0.133923275201258,0.578853306284113,0.667863215567731,0.136413265506517,0.148073387922978
"path:hsa05217",7.84326205803046,22.125159529141,0.937557009250889,2.01308584060086,0.0447761194029851,0.0945273631840796,0.664977801279516,0.134407356298442,0.0563652326602283,0.164607994510208,0.720117982815722,0.148073387922978
"path:hsa04022",15.6254005687656,52.5556059611338,0.0147272868093587,1.58918407288155,0.109452736318408,1,0.273387544990305,0.134926685256919,0.12592949232333,1,0.394691952370109,0.148073387922978
"path:hsa04510",37.260203217754,74.4244389171551,0.726933191454162,1.06198411672772,0.208955223880597,0.36318407960199,0.155534314692354,0.143860741569795,0.230496999538391,0.489087893864013,0.282554005024444,0.157072442326205
"path:hsa05216",7.11228910859378,31.14108664549,-0.138961715947444,1.55079783574834,0.0895522388059701,0.925373134328358,0.377132612735846,0.148199322047218,0.104153147306944,0.94885976210319,0.498272179250996,0.160988096030988
"path:hsa04660",29.0751401154321,73.9685940128953,-0.140757378844098,1.18826622876533,0.169154228855721,0.915422885572139,0.27825475667261,0.190915333604433,0.188536484245439,0.94857345923444,0.398629502277624,0.206342835309842
"path:hsa04930",7.35124736226539,14.6533744007911,1.49512582520858,1.58524703762509,0.0746268656716418,0.0995024875621891,0.664977801279516,0.198662432129557,0.0892187109147002,0.170334766843747,0.720117982815722,0.213636987315202
"path:hsa04371",25.8237580571483,61.6115713215451,0.00475411755560062,0.863972611814761,0.303482587064677,0.995024875621891,0.16569270879728,0.200639143908583,0.321511255603172,0.999975248137422,0.293425295075857,0.214683883982184
"path:hsa04973",3.31772439154008,10.8072839910587,1.26009632772885,1.42509592376003,0.0845771144278607,0.109452736318408,0.605025188695699,0.203281855615912,0.0989043851779355,0.18424543946932,0.690552309610798,0.216429438317439
"path:hsa04725",14.6710378356556,36.7635548509363,0.187775663707621,1.01961640030323,0.238805970149254,0.830845771144279,0.217010911679014,0.20521648080755,0.258103422282527,0.903408489467556,0.345463065799188,0.217407558875325
"path:hsa04727",0.0200848260745602,13.1052102824653,-1.34829095937003,1.31776696422544,0.114427860696517,0.114427860696517,0.593169649272229,0.250465049573621,0.130949530422753,0.191028329427244,0.690552309610798,0.264037047333768
"path:hsa04614",0,6.96531839046927,NA,0.474907064036632,0.552238805970149,NA,0.180787793133709,0.329885439903218,0.576483436476156,NA,0.305517355838361,0.346056294800435
"path:hsa04512",0,6.53683607800462,-0.865807537187978,1.13256013687367,0.218905472636816,0.17910447761194,0.469811129913782,0.336767514980795,0.239009036450401,0.278300803673938,0.592016337116789,0.351552430272635
"path:hsa01523",2.66075955319479,7.01488815156759,0.801510527019936,1.04625474756626,0.119402985074627,0.144278606965174,0.944900971901199,0.35899763388378,0.135197030719419,0.229482508716261,0.953650054974358,0.372939289568587
"path:hsa04744",2.07057392908669,5.85033709222529,-0.205469484272213,0.151015946858133,0.850746268656716,0.835820895522388,0.217102935846279,0.49666161250679,0.858772176851591,0.903408489467556,0.345463065799188,0.513456932736488
"path:hsa04740",3.7948130808352,9.60273458697069,-0.501242138003866,-0.241199425203345,0.805970149253731,0.582089552238806,0.236793666276414,0.506946377531441,0.821321961620469,0.712618724559023,0.360986148589219,0.521569830729464
"path:hsa04136",2.69530035714065,9.14487022380231,-0.407707853406376,-0.217118530679393,0.810945273631841,0.666666666666667,0.270480466767063,0.552115153227967,0.822475301219023,0.787524366471735,0.393098278368132,0.565323649716674
"path:hsa04623",5.97712970442388,17.0893696338359,0.271040738051459,0.134266689543073,0.900497512437811,0.756218905472637,0.281600657572266,0.601511961766149,0.904725200289632,0.848645660585959,0.398629502277624,0.612969332466457
"path:hsa04742",0,1.19383357915502,NA,0.468228507701289,0.398009950248756,NA,0.873140158967091,0.714823761783662,0.419576991887851,NA,0.893636406830168,0.724987132804283
"path:hsa03440",0,7.10897162039668,NA,0.501224151217076,0.592039800995025,NA,0.596220161182957,0.720559879370532,0.61206047059389,NA,0.690552309610798,0.727357614081575
"path:hsa04978",0,6.51860160940314,-0.503127222685608,0.383978536843518,0.651741293532338,0.223880597014925,0.742461937418347,0.835146876741951,0.670541523153463,0.323027718550107,0.793415207633332,0.839067754097547
"path:hsa03008",0,8.50203476698609,NA,0.31713238718352,0.766169154228856,NA,0.998512138893118,0.96993559731913,0.784498559832417,NA,0.998512138893118,0.96993559731913
"path:hsa04514",NA,NA,NA,NA,NA,NA,0.397535214584782,NA,NA,NA,0.512796904020607,NA
"path:hsa04520",NA,NA,NA,NA,NA,NA,0.372830687272609,NA,NA,NA,0.495592011130663,NA
"path:hsa04550",NA,NA,NA,NA,NA,NA,0.00501618640991052,NA,NA,NA,0.0475602311555702,NA
"path:hsa04750",NA,NA,NA,NA,NA,NA,0.260395898674271,NA,NA,NA,0.386165346333273,NA
